site.id,study.id,site.sitename,site.state,site.country,lat_dec,long_dec,elevation,AMT,AMP,soil.classification
4041,11419,Fanjing mountain Guizhou 6,,China,27.97,108.68,1910,NA,NA,NA
4043,11419,Fanjing mountain Guizhou 8,,China,27.97,108.72,2104,NA,NA,NA
4046,11419,Fanjing mountain Guizhou 11,,China,27.97,108.76,825,NA,NA,NA
5346,11419,Weixi Yunnan 3,,China,27.97,98.96,3385,13.4,1200,NA
5472,11419,Yinjiang Guizhou ,,China,27.97,108.6,1030,NA,NA,NA
4039,11419,Fanjing mountain Guizhou 4,,China,28,108.64,1492,16.2,1370,NA
4044,11419,Fanjing mountain Guizhou 9,,China,28,108.72,1810,NA,NA,NA
4707,11419,Pucheng Fujian ,,China,28,118.3,800,NA,NA,NA
4711,11419,Pucheng Fujian 4,,China,28,118.5,600,18,2200,NA
5264,11419,Suiyang Guizhou 6,,China,28,107.37,1200,NA,NA,NA
5570,11419,Zunyi Guangxi ,,China,28,106.6,760,NA,NA,NA
5571,11419,Zunyi Guangxi 1,,China,28,106.92,1020,NA,NA,NA
8948,11419,Chenxi Hunan,,China,28.02,110.43,400,NA,NA,NA
5240,11419,Sinan Guizhou ,,China,28.03,108.11,900,NA,NA,NA
5319,11419,Tongzi Guizhou 1,,China,28.03,106.8,1200,NA,NA,NA
5321,11419,Tongzi Guizhou 3,,China,28.07,106.84,1280,NA,NA,NA
4010,11419,Deqin Yunnan 1,,China,28.1,98.78,3460,12.8,1100,NA
4012,11419,Deqin Yunnan 3,,China,28.1,98.96,2480,12.8,1100,NA
4229,11419,Jiyang Hunan ,,China,28.1,113.6,550,NA,NA,NA
5260,11419,Suiyang Guizhou 2,,China,28.1,107.09,1114,NA,NA,NA
5320,11419,Tongzi Guizhou 2,,China,28.1,106.8,1873,NA,NA,NA
8908,11419,Anhua Hunan 1,,China,28.1,110.92,360,NA,NA,NA
8909,11419,Anhua Hunan 2,,China,28.1,111,220,NA,NA,NA
5242,11419,Songtao Guizhou ,,China,28.13,109.25,850,NA,NA,NA
5318,11419,Tongzi Guizhou ,,China,28.13,106.6,1150,NA,NA,NA
5502,11419,Yuanling Hunan 3,,China,28.13,110.47,700,NA,NA,NA
5410,11419,Xinhua Hunan 1,,China,28.17,111.33,470,NA,NA,NA
4009,11419,Dejiang Guizhou,,China,28.18,108.31,890,NA,NA,NA
4018,11419,Deqin Yunnan 9,,China,28.18,99.26,3680,12.8,1100,NA
5241,11419,Sinan Guizhou 1,,China,28.18,108.19,760,NA,NA,NA
5263,11419,Suiyang Guizhou 5,,China,28.18,107.29,802,NA,NA,NA
5412,11419,Xishui Guizhou 1,,China,28.18,105.91,1100,NA,NA,NA
5259,11419,Suiyang Guizhou 1,,China,28.2,107,1580,NA,NA,NA
8937,11419,Changsha Hunan,,China,28.2,112.9,400,NA,NA,NA
5261,11419,Suiyang Guizhou 3,,China,28.22,107.17,1520,NA,NA,NA
4376,11419,Liuyang Hunan 1,,China,28.23,113.93,540,NA,NA,NA
4378,11419,Liuyang Hunan 3,,China,28.23,114.02,360,NA,NA,NA
5503,11419,Yuanling Hunan 4,,China,28.23,110.51,640,NA,NA,NA
5505,11419,Yuanling Hunan 6,,China,28.23,110.59,740,NA,NA,NA
4015,11419,Deqin Yunnan 6,,China,28.25,99.2,3360,12.8,1100,NA
5262,11419,Suiyang Guizhou 4,,China,28.25,107.21,950,NA,NA,NA
5468,11419,Yanhe Guizhou 4,,China,28.25,108.43,740,NA,NA,NA
5499,11419,Yuanling Hunan ,,China,28.25,110.06,400,NA,NA,NA
4377,11419,Liuyang Hunan 2,,China,28.27,113.98,230,NA,NA,NA
5506,11419,Yuanling Hunan 7,,China,28.27,110.63,670,NA,NA,NA
5258,11419,Suiyang Guizhou ,,China,28.28,106.11,1200,NA,NA,NA
5411,11419,Xishui Guizhou ,,China,28.28,105.87,1280,NA,NA,NA
5413,11419,Xishui Guizhou 2,,China,28.28,106.03,600,NA,NA,NA
5471,11419,Yifeng Jiangxi ,,China,28.3,114.7,593,17.1,1720,NA
8910,11419,Anhua Hunan 3,,China,28.3,111.1,500,NA,NA,NA
4016,11419,Deqin Yunnan 7,,China,28.32,99.2,3430,12.8,1100,NA
5324,11419,Tongzi Guizhou 6,,China,28.32,106.97,1200,NA,NA,NA
5435,11419,Xishui Guizhou 24,,China,28.32,106.48,1060,NA,NA,NA
5439,11419,Xishui Guizhou 28,,China,28.32,106.56,1226,NA,NA,NA
5441,11419,Xishui Guizhou 30,,China,28.32,106.64,900,NA,NA,NA
5550,11419,Zhengan Guizhou 3,,China,28.32,107.29,1185,NA,NA,NA
8950,11419,Chishui Guizhou 1,,China,28.32,105.7,1400,15.6,1000,NA
8951,11419,Chishui Guizhou 2,,China,28.32,105.74,1060,15.6,1000,NA
8954,11419,Chishui Guizhou 5,,China,28.32,105.87,1543,15.6,1000,NA
8956,11419,Chishui Guizhou 7,,China,28.32,105.91,900,NA,NA,NA
5414,11419,Xishui Guizhou 3,,China,28.35,106.03,1120,NA,NA,NA
5430,11419,Xishui Guizhou 19,,China,28.35,106.36,1230,NA,NA,NA
5507,11419,Yuanling Hunan 8,,China,28.35,110.71,630,NA,NA,NA
5551,11419,Zhengan Guizhou 4,,China,28.35,107.29,1120,NA,NA,NA
8952,11419,Chishui Guizhou 3,,China,28.35,105.74,920,15.6,1000,NA
8953,11419,Chishui Guizhou 4,,China,28.35,105.83,1073,NA,NA,NA
5509,11419,Yuanling Hunan 10,,China,28.38,113.69,410,NA,NA,NA
5415,11419,Xishui Guizhou 4,,China,28.4,106.03,1180,NA,NA,NA
5416,11419,Xishui Guizhou 5,,China,28.4,106.07,1320,NA,NA,NA
5422,11419,Xishui Guizhou 11,,China,28.4,106.19,1160,NA,NA,NA
5425,11419,Xishui Guizhou 14,,China,28.4,106.23,1180,NA,NA,NA
5442,11419,Xishui Guizhou 31,,China,28.4,106.68,1100,NA,NA,NA
5467,11419,Yanhe Guizhou 3,,China,28.4,108.31,490,NA,NA,NA
8911,11419,Anhua Hunan 4,,China,28.4,111.2,500,NA,NA,NA
4379,11419,Liuyang Hunan 4,,China,28.42,114.06,410,NA,NA,NA
4381,11419,Liuyang Hunan 6,,China,28.42,114.23,425,22,2100,NA
3961,11419,Chishui Guizhou 12,,China,28.43,106.03,1170,NA,NA,NA
5322,11419,Tongzi Guizhou 4,,China,28.43,106.85,820,NA,NA,NA
5323,11419,Tongzi Guizhou 5,,China,28.43,106.93,1310,NA,NA,NA
5417,11419,Xishui Guizhou 6,,China,28.43,106.07,1100,NA,NA,NA
5418,11419,Xishui Guizhou 7,,China,28.43,106.11,1280,15.6,1000,NA
5420,11419,Xishui Guizhou 9,,China,28.43,106.15,1540,15.6,1000,NA
5423,11419,Xishui Guizhou 12,,China,28.43,106.19,1380,NA,NA,NA
5436,11419,Xishui Guizhou 25,,China,28.43,106.48,1180,NA,NA,NA
5548,11419,Zhengan Guizhou 1,,China,28.43,107.22,984,NA,NA,NA
8955,11419,Chishui Guizhou 6,,China,28.43,105.87,700,15.6,1000,NA
5325,11419,Tongzi Guizhou 7,,China,28.47,106.97,1330,NA,NA,NA
5419,11419,Xishui Guizhou 8,,China,28.47,106.11,1180,15.6,1000,NA
5421,11419,Xishui Guizhou 10,,China,28.47,106.15,1120,15.6,1000,NA
5424,11419,Xishui Guizhou 13,,China,28.47,106.19,1320,NA,NA,NA
5426,11419,Xishui Guizhou 15,,China,28.47,106.24,1100,15.6,1000,NA
4380,11419,Liuyang Hunan 5,,China,28.48,114.15,1040,NA,NA,NA
4242,11419,Leibo Sichuan ,,China,28.5,103.6,1820,NA,NA,NA
5429,11419,Xishui Guizhou 18,,China,28.5,106.32,1360,NA,NA,NA
5431,11419,Xishui Guizhou 20,,China,28.5,106.4,1400,NA,NA,NA
3965,11419,Chishui Guizhou 16,,China,28.53,106.2,800,15.6,1000,NA
5427,11419,Xishui Guizhou 16,,China,28.53,106.24,990,15.6,1000,NA
5428,11419,Xishui Guizhou 17,,China,28.53,106.28,1120,15.6,1000,NA
5432,11419,Xishui Guizhou 21,,China,28.53,106.4,1200,NA,NA,NA
5434,11419,Xishui Guizhou 23,,China,28.53,106.44,1300,NA,NA,NA
3962,11419,Chishui Guizhou 13,,China,28.57,106.15,1040,15.6,1000,NA
3966,11419,Chishui Guizhou 17,,China,28.57,106.2,900,15.6,1000,NA
4375,11419,Liuyang Hunan ,,China,28.57,113.9,700,NA,NA,NA
5433,11419,Xishui Guizhou 22,,China,28.57,106.4,1210,NA,NA,NA
5437,11419,Xishui Guizhou 26,,China,28.57,106.48,1460,NA,NA,NA
5549,11419,Zhengan Guizhou 2,,China,28.57,107.26,1230,NA,NA,NA
4091,11419,Guzhang Hunan,,China,28.6,109.9,800,NA,NA,NA
3959,11419,Chishui Guizhou 10,,China,28.62,105.99,920,NA,NA,NA
3963,11419,Chishui Guizhou 14,,China,28.62,106.16,940,NA,NA,NA
4011,11419,Deqin Yunnan 2,,China,28.62,98.9,3540,12.8,1100,NA
4017,11419,Deqin Yunnan 8,,China,28.62,99.22,4240,12.8,1100,NA
5547,11419,Zhengan Guizhou ,,China,28.62,107.1,1500,NA,NA,NA
5500,11419,Yuanling Hunan 1,,China,28.63,110.3,300,NA,NA,NA
5501,11419,Yuanling Hunan 2,,China,28.63,110.39,400,NA,NA,NA
3964,11419,Chishui Guizhou 15,,China,28.65,106.16,840,NA,NA,NA
5469,11419,Yanhe Guizhou 5,,China,28.65,108.59,500,NA,NA,NA
4092,11419,Guzhang Hunan 1,,China,28.67,110.1,860,NA,NA,NA
4004,11419,Daozhi Guizhou,,China,28.68,107.71,1280,NA,NA,NA
5440,11419,Xishui Guizhou 29,,China,28.68,106.61,960,NA,NA,NA
5465,11419,Yanhe Guizhou 1,,China,28.68,108.14,727,NA,NA,NA
8957,11419,Chishui Guizhou 8,,China,28.68,105.91,350,NA,NA,NA
3958,11419,Chishui Guizhou 9,,China,28.7,105.95,880,NA,NA,NA
3960,11419,Chishui Guizhou 11,,China,28.7,105.99,1250,15.6,1000,NA
4093,11419,Guzhang Hunan 2,,China,28.7,110.14,750,NA,NA,NA
5508,11419,Yuanling Hunan 9,,China,28.7,110.88,520,NA,NA,NA
8921,11419,Baojing Huayuan Baiyunyan Hunan,,China,28.7,109.6,400,NA,NA,NA
8922,11419,Baojing Hunan 1,,China,28.7,109.4,730,NA,NA,NA
5326,11419,Tongzi Guizhou 8,,China,28.72,107.1,1100,NA,NA,NA
5494,11419,Yongshun Hunan 1,,China,28.73,110.18,380,NA,NA,NA
5495,11419,Yongshun Hunan 2,,China,28.73,110.26,600,NA,NA,NA
4013,11419,Deqin Yunnan 4,,China,28.75,99.02,4160,12.8,1100,NA
4698,11419,Pingjiang Hunan 1,,China,28.78,114.07,230,NA,NA,NA
5438,11419,Xishui Guizhou 27,,China,28.78,106.53,840,NA,NA,NA
8923,11419,Baojing Hunan 2,,China,28.78,109.4,420,NA,NA,NA
4027,11419,Ebian Sichuan,,China,28.8,103,2500,NA,NA,NA
4414,11419,Mabian Sichuan ,,China,28.8,103.5,1520,NA,NA,NA
5498,11419,Yuanjiang Hunan ,,China,28.8,112.3,500,17.2,1379,NA
5496,11419,Yongshun Hunan 3,,China,28.82,110.26,570,NA,NA,NA
5504,11419,Yuanling Hunan 5,,China,28.82,110.51,580,NA,NA,NA
5367,11419,Wuchuan Guizhou ,,China,28.87,107.96,1030,NA,NA,NA
5368,11419,Wuchuan Guizhou 1,,China,28.87,108.01,780,NA,NA,NA
4002,11419,Daozhen Guizhou 5,,China,28.9,107.76,1080,NA,NA,NA
4014,11419,Deqin Yunnan 5,,China,28.9,99.02,4200,12.8,1100,NA
4697,11419,Pingjiang Hunan ,,China,28.9,113.8,1455,16.8,1450,NA
5464,11419,Yanhe Guizhou ,,China,28.93,108.13,800,NA,NA,NA
3999,11419,Daozhen Guizhou 2,,China,28.97,107.55,920,NA,NA,NA
4003,11419,Daozhen Guizhou 6,,China,28.97,107.8,520,NA,NA,NA
5466,11419,Yanhe Guizhou 2,,China,29,108.25,720,NA,NA,NA
5493,11419,Yongshun Hunan ,,China,29,109.8,632,NA,NA,NA
4006,11419,Dayong Hunan,,China,29.1,110.4,500,16.6,1400,NA
5278,11419,Taoyuan Hunan ,,China,29.1,110.9,415,16.5,1437,NA
4000,11419,Daozhen Guizhou 3,,China,29.15,107.56,1350,NA,NA,NA
4001,11419,Daozhen Guizhou 4,,China,29.18,107.56,1660,NA,NA,NA
3998,11419,Daozhen Guizhou 1,,China,29.22,107.44,1415,NA,NA,NA
4774,11419,Sangzhi Hunan ,,China,29.3,110.1,1413,17.2,1500,NA
5226,11419,Shimen Hunan 2,,China,29.68,111.41,315,NA,NA,NA
4259,11419,Li Hunan ,,China,29.78,111.46,255,NA,NA,NA
4775,11419,Sangzhi Hunan 1,,China,29.78,110.13,1440,NA,NA,NA
5447,11419,Yajiang Sichuan ,,China,30,101,3100,17.1,1800,NA
5224,11419,Shimen Hunan ,,China,30.03,111,840,NA,NA,NA
5225,11419,Shimen Hunan 1,,China,30.03,111.08,930,NA,NA,NA
4262,11419,Lichuan Hubei ,,China,30.3,108.9,1140,17.5,1130,NA
3990,11419,Dangyang Hubei,,China,30.8,111.7,1190,17.5,1130,NA
5511,11419,Yuexi Anhui ,,China,30.8,116.3,1050,NA,NA,NA
5374,11419,Xiaojin Sichuan ,,China,30.9,102.3,3152,12.8,708,NA
3973,11419,Dabie mountain Anhui,,China,31,116.1,1700,NA,NA,NA
8920,11419,Baiyu Sichuan,,China,31.2,98.8,3440,6.6,670,NA
4207,11419,Jinchuan Sichuan ,,China,31.4,102,2800,NA,NA,NA
4624,11419,north-east Sichuan ,,China,31.4,103.5,1680,8.6,919,NA
4782,11419,Shangcheng Henan ,,China,31.5,115,800,NA,NA,NA
4783,11419,Shangcheng Henan 1,,China,31.5,115.5,810,NA,NA,NA
4415,11419,Maerkangli Sichuan ,,China,31.6,102.8,3183,12.8,708,NA
5393,11419,Xin Henan ,,China,31.6,114.8,311,15,822,NA
4097,11419,Hanzhong Shanxi ,,China,32.3,109.3,688,15.3,690,NA
4441,11419,Nanjiang Sichuan ,,China,32.3,106.8,1712,NA,NA,NA
5546,11419,Zheng Shanxi ,,China,32.4,105.36,1400,14.3,905,NA
8919,11419,Baishui river Gansu,,China,32.56,104.45,946,14.9,500,NA
4206,11419,Jiashan Anhui ,,China,32.6,118,400,NA,NA,NA
4499,11419,Nanping Sichuan 53,,China,32.6,103.76,3200,7.8,600,NA
5238,11419,Sichuan 1,,China,32.98,104.19,3200,NA,NA,NA
4525,11419,Nanping Sichuan 79,,China,33,103.93,3200,7.8,600,NA
4564,11419,Nanping Sichuan 118,,China,33,104.32,3200,7.8,600,NA
5231,11419,Shiquan Shanxi ,,China,33,108.2,1800,NA,NA,NA
4545,11419,Nanping Sichuan 99,,China,33.02,104.07,3200,7.8,600,NA
4551,11419,Nanping Sichuan 105,,China,33.02,104.1,3200,7.8,600,NA
4555,11419,Nanping Sichuan 109,,China,33.03,104.14,3200,7.8,600,NA
5239,11419,Sichuan 2,,China,33.03,104.31,3200,7.8,600,NA
4552,11419,Nanping Sichuan 106,,China,33.07,104.1,3200,7.8,600,NA
4520,11419,Nanping Sichuan 74,,China,33.13,103.89,3200,7.8,600,NA
4526,11419,Nanping Sichuan 80,,China,33.13,103.93,3200,7.8,600,NA
4553,11419,Nanping Sichuan 107,,China,33.13,104.1,3200,7.8,600,NA
4556,11419,Nanping Sichuan 110,,China,33.13,104.14,3200,7.8,600,NA
4534,11419,Nanping Sichuan 88,,China,33.15,104.01,3200,7.8,600,NA
4546,11419,Nanping Sichuan 100,,China,33.15,104.07,3200,7.8,600,NA
4527,11419,Nanping Sichuan 81,,China,33.17,103.93,3200,7.8,600,NA
4452,11419,Nanping Sichuan 6,,China,33.18,103.58,3200,7.8,600,NA
4477,11419,Nanping Sichuan 31,,China,33.18,103.71,3200,7.8,600,NA
4509,11419,Nanping Sichuan 63,,China,33.18,103.84,3200,7.8,600,NA
4535,11419,Nanping Sichuan 89,,China,33.18,104.01,3200,7.8,600,NA
4540,11419,Nanping Sichuan 94,,China,33.18,104.06,3200,7.8,600,NA
4478,11419,Nanping Sichuan 32,,China,33.2,103.71,3200,7.8,600,NA
4560,11419,Nanping Sichuan 114,,China,33.2,104.2,2280,7.8,600,NA
4617,11419,Ningshan Shanxi ,,China,33.2,108.2,1800,9,1100,NA
4510,11419,Nanping Sichuan 64,,China,33.22,103.84,3200,7.8,600,NA
4447,11419,Nanping Sichuan 1,,China,33.23,103.5,3200,7.8,600,NA
4479,11419,Nanping Sichuan 33,,China,33.23,103.71,3200,7.8,600,NA
4528,11419,Nanping Sichuan 82,,China,33.23,103.97,3200,7.8,600,NA
4453,11419,Nanping Sichuan 7,,China,33.25,103.58,3200,7.8,600,NA
4463,11419,Nanping Sichuan 17,,China,33.25,103.63,3200,7.8,600,NA
4500,11419,Nanping Sichuan 54,,China,33.25,103.76,3200,7.8,600,NA
4516,11419,Nanping Sichuan 70,,China,33.25,103.88,3200,7.8,600,NA
4541,11419,Nanping Sichuan 95,,China,33.25,104.06,3200,7.8,600,NA
4448,11419,Nanping Sichuan 2,,China,33.27,103.54,3200,7.8,600,NA
4454,11419,Nanping Sichuan 8,,China,33.27,103.58,3200,7.8,600,NA
4542,11419,Nanping Sichuan 96,,China,33.27,104.06,3200,7.8,600,NA
4547,11419,Nanping Sichuan 101,,China,33.27,104.07,3200,7.8,600,NA
4570,11419,Nanping Sichuan 124,,China,33.27,104.91,3200,7.8,600,NA
4455,11419,Nanping Sichuan 9,,China,33.28,103.58,3200,7.8,600,NA
4464,11419,Nanping Sichuan 18,,China,33.28,103.63,3200,7.8,600,NA
4504,11419,Nanping Sichuan 58,,China,33.28,103.77,3200,7.8,600,NA
4511,11419,Nanping Sichuan 65,,China,33.28,103.84,3200,7.8,600,NA
4529,11419,Nanping Sichuan 83,,China,33.28,103.97,3200,7.8,600,NA
4456,11419,Nanping Sichuan 10,,China,33.3,103.58,3200,7.8,600,NA
4465,11419,Nanping Sichuan 19,,China,33.3,103.63,3200,7.8,600,NA
4480,11419,Nanping Sichuan 34,,China,33.3,103.71,3200,7.8,600,NA
4491,11419,Nanping Sichuan 45,,China,33.3,103.75,3200,7.8,600,NA
4530,11419,Nanping Sichuan 84,,China,33.3,103.97,3200,7.8,600,NA
4492,11419,Nanping Sichuan 46,,China,33.32,103.75,3200,7.8,600,NA
4505,11419,Nanping Sichuan 59,,China,33.32,103.77,3200,7.8,600,NA
4508,11419,Nanping Sichuan 62,,China,33.32,103.8,3200,7.8,600,NA
4531,11419,Nanping Sichuan 85,,China,33.32,103.97,3200,7.8,600,NA
4673,11419,Nuoergai Sichuan 48,,China,33.32,103.37,3500,6.8,728,NA
4684,11419,Nuoergai Sichuan 59,,China,33.32,103.45,3500,6.8,728,NA
4449,11419,Nanping Sichuan 3,,China,33.33,103.54,3200,7.8,600,NA
4472,11419,Nanping Sichuan 26,,China,33.33,103.67,3200,7.8,600,NA
4501,11419,Nanping Sichuan 55,,China,33.33,103.76,3200,7.8,600,NA
4538,11419,Nanping Sichuan 92,,China,33.33,104.05,3200,7.8,600,NA
4548,11419,Nanping Sichuan 102,,China,33.33,104.07,3200,7.8,600,NA
4554,11419,Nanping Sichuan 108,,China,33.33,104.1,3200,7.8,600,NA
4562,11419,Nanping Sichuan 116,,China,33.33,104.27,3200,7.8,600,NA
4563,11419,Nanping Sichuan 117,,China,33.33,104.31,3200,7.8,600,NA
4549,11419,Nanping Sichuan 103,,China,33.35,104.08,3200,7.8,600,NA
4536,11419,Nanping Sichuan 90,,China,33.38,104.01,3200,7.8,600,NA
4550,11419,Nanping Sichuan 104,,China,33.38,104.08,3200,7.8,600,NA
4561,11419,Nanping Sichuan 115,,China,33.38,104.2,3200,7.8,600,NA
4674,11419,Nuoergai Sichuan 49,,China,33.38,103.37,3500,6.8,728,NA
4679,11419,Nuoergai Sichuan 54,,China,33.4,103.41,3500,6.8,728,NA
4457,11419,Nanping Sichuan 11,,China,33.42,103.58,3200,7.8,600,NA
4558,11419,Nanping Sichuan 112,,China,33.42,104.18,3200,7.8,600,NA
4559,11419,Nanping Sichuan 113,,China,33.43,104.18,3200,7.8,600,NA
4676,11419,Nuoergai Sichuan 51,,China,33.43,103.39,3500,6.8,728,NA
4680,11419,Nuoergai Sichuan 55,,China,33.43,103.41,3500,6.8,728,NA
4466,11419,Nanping Sichuan 20,,China,33.45,103.63,3200,7.8,600,NA
4648,11419,Nuoergai Sichuan 23,,China,33.45,103.24,3500,6.8,728,NA
4661,11419,Nuoergai Sichuan 36,,China,33.45,103.34,3500,6.8,728,NA
4670,11419,Nuoergai Sichuan 45,,China,33.45,103.35,3500,6.8,728,NA
4677,11419,Nuoergai Sichuan 52,,China,33.45,103.39,3500,6.8,728,NA
4659,11419,Nuoergai Sichuan 34,,China,33.47,103.32,3500,6.8,728,NA
4662,11419,Nuoergai Sichuan 37,,China,33.47,103.34,3500,6.8,728,NA
4691,11419,Nuoergai Sichuan 66,,China,33.47,103.56,3500,6.8,728,NA
5237,11419,Sichuan ,,China,33.47,103.84,3200,7.8,600,NA
4506,11419,Nanping Sichuan 60,,China,33.48,103.79,3200,7.8,600,NA
4532,11419,Nanping Sichuan 86,,China,33.48,103.97,3200,7.8,600,NA
4663,11419,Nuoergai Sichuan 38,,China,33.48,103.34,3500,6.8,728,NA
4681,11419,Nuoergai Sichuan 56,,China,33.48,103.41,3500,6.8,728,NA
4685,11419,Nuoergai Sichuan 60,,China,33.48,103.47,3500,6.8,728,NA
4406,11419,Luanchuan Henan ,,China,33.5,111.7,1144,12.1,862,NA
4473,11419,Nanping Sichuan 27,,China,33.5,103.67,3200,7.8,600,NA
4481,11419,Nanping Sichuan 35,,China,33.5,103.71,3200,7.8,600,NA
4565,11419,Nanping Sichuan 119,,China,33.5,104.83,3200,7.8,600,NA
4621,11419,Noergai Sichuan 2,,China,33.5,103.58,3500,6.8,728,NA
4623,11419,Noergai Sichuan 4,,China,33.5,103.6,3500,6.8,728,NA
4678,11419,Nuoergai Sichuan 53,,China,33.5,103.39,3500,6.8,728,NA
4686,11419,Nuoergai Sichuan 61,,China,33.5,103.47,3500,6.8,728,NA
4719,11419,Qinling mountains Shanxi 2,,China,33.5,108,1610,13.2,600,NA
4474,11419,Nanping Sichuan 28,,China,33.52,103.67,3200,7.8,600,NA
4482,11419,Nanping Sichuan 36,,China,33.52,103.71,3200,7.8,600,NA
4512,11419,Nanping Sichuan 66,,China,33.52,103.84,3200,7.8,600,NA
4517,11419,Nanping Sichuan 71,,China,33.52,103.88,3200,7.8,600,NA
4575,11419,Nanping Sichuan 129,,China,33.52,104.96,3200,7.8,600,NA
4619,11419,Noergai Sichuan ,,China,33.52,103.21,3500,6.8,728,NA
4664,11419,Nuoergai Sichuan 39,,China,33.52,103.34,3500,6.8,728,NA
4671,11419,Nuoergai Sichuan 46,,China,33.52,103.36,3500,6.8,728,NA
4688,11419,Nuoergai Sichuan 63,,China,33.52,103.51,3500,6.8,728,NA
4690,11419,Nuoergai Sichuan 65,,China,33.52,103.54,3500,6.8,728,NA
4692,11419,Nuoergai Sichuan 67,,China,33.52,105.39,3500,6.8,728,NA
4693,11419,Nuoergai Sichuan 68,,China,33.52,105.41,3500,6.8,728,NA
4475,11419,Nanping Sichuan 29,,China,33.53,103.67,3200,7.8,600,NA
4483,11419,Nanping Sichuan 37,,China,33.53,103.71,3200,7.8,600,NA
4513,11419,Nanping Sichuan 67,,China,33.53,103.84,3200,7.8,600,NA
4566,11419,Nanping Sichuan 120,,China,33.53,104.87,3200,7.8,600,NA
4571,11419,Nanping Sichuan 125,,China,33.53,104.91,3200,7.8,600,NA
4620,11419,Noergai Sichuan 1,,China,33.53,103.5,3500,6.8,728,NA
4622,11419,Noergai Sichuan 3,,China,33.53,103.59,3500,6.8,728,NA
4649,11419,Nuoergai Sichuan 24,,China,33.53,103.25,3500,6.8,728,NA
4653,11419,Nuoergai Sichuan 28,,China,33.53,103.28,3500,6.8,728,NA
4450,11419,Nanping Sichuan 4,,China,33.55,103.54,3200,7.8,600,NA
4458,11419,Nanping Sichuan 12,,China,33.55,103.58,3200,7.8,600,NA
4467,11419,Nanping Sichuan 21,,China,33.55,103.66,3200,7.8,600,NA
4484,11419,Nanping Sichuan 38,,China,33.55,103.71,3200,7.8,600,NA
4502,11419,Nanping Sichuan 56,,China,33.55,103.76,3200,7.8,600,NA
4537,11419,Nanping Sichuan 91,,China,33.55,104.01,3200,7.8,600,NA
4576,11419,Nanping Sichuan 130,,China,33.55,104.96,3200,7.8,600,NA
4646,11419,Nuoergai Sichuan 21,,China,33.55,103.21,3500,6.8,728,NA
4654,11419,Nuoergai Sichuan 29,,China,33.55,103.28,3500,6.8,728,NA
4657,11419,Nuoergai Sichuan 32,,China,33.55,103.3,3500,6.8,728,NA
4665,11419,Nuoergai Sichuan 40,,China,33.55,103.34,3500,6.8,728,NA
4689,11419,Nuoergai Sichuan 64,,China,33.55,103.51,3500,6.8,728,NA
4451,11419,Nanping Sichuan 5,,China,33.57,103.54,3292,7.8,600,NA
4459,11419,Nanping Sichuan 13,,China,33.57,103.58,3184,7.8,600,NA
4468,11419,Nanping Sichuan 22,,China,33.57,103.66,3180,7.8,600,NA
4476,11419,Nanping Sichuan 30,,China,33.57,103.69,3180,7.8,600,NA
4485,11419,Nanping Sichuan 39,,China,33.57,103.71,3180,7.8,600,NA
4493,11419,Nanping Sichuan 47,,China,33.57,103.75,3180,7.8,600,NA
4557,11419,Nanping Sichuan 111,,China,33.57,104.14,3200,7.8,600,NA
4567,11419,Nanping Sichuan 121,,China,33.57,104.87,3180,7.8,600,NA
4572,11419,Nanping Sichuan 126,,China,33.57,104.91,3180,7.8,600,NA
4577,11419,Nanping Sichuan 131,,China,33.57,104.96,3180,7.8,600,NA
4643,11419,Nuoergai Sichuan 18,,China,33.57,103.17,3500,6.8,728,NA
4647,11419,Nuoergai Sichuan 22,,China,33.57,103.21,3500,6.8,728,NA
4651,11419,Nuoergai Sichuan 26,,China,33.57,103.26,3500,6.8,728,NA
4666,11419,Nuoergai Sichuan 41,,China,33.57,103.34,3500,6.8,728,NA
4460,11419,Nanping Sichuan 14,,China,33.58,103.58,3200,7.8,600,NA
4486,11419,Nanping Sichuan 40,,China,33.58,103.71,3200,7.8,600,NA
4494,11419,Nanping Sichuan 48,,China,33.58,103.75,3200,7.8,600,NA
4521,11419,Nanping Sichuan 75,,China,33.58,103.92,3200,7.8,600,NA
4568,11419,Nanping Sichuan 122,,China,33.58,104.87,3200,7.8,600,NA
4573,11419,Nanping Sichuan 127,,China,33.58,104.91,3200,7.8,600,NA
4650,11419,Nuoergai Sichuan 25,,China,33.58,103.25,3500,6.8,728,NA
4667,11419,Nuoergai Sichuan 42,,China,33.58,103.34,3500,6.8,728,NA
4446,11419,Nanping Sichuan ,,China,33.6,103.49,3200,7.8,600,NA
4461,11419,Nanping Sichuan 15,,China,33.6,103.58,3200,7.8,600,NA
4487,11419,Nanping Sichuan 41,,China,33.6,103.71,3200,7.8,600,NA
4495,11419,Nanping Sichuan 49,,China,33.6,103.75,3200,7.8,600,NA
4503,11419,Nanping Sichuan 57,,China,33.6,103.76,3200,7.8,600,NA
4522,11419,Nanping Sichuan 76,,China,33.6,103.92,3200,7.8,600,NA
4543,11419,Nanping Sichuan 97,,China,33.6,104.06,3200,7.8,600,NA
4569,11419,Nanping Sichuan 123,,China,33.6,104.87,3200,7.8,600,NA
4574,11419,Nanping Sichuan 128,,China,33.6,104.91,3200,7.8,600,NA
4642,11419,Nuoergai Sichuan 17,,China,33.6,103.15,3500,6.8,728,NA
