measurement.id,plot.id,site.id,study.id,refor.type,prior,stand.age,n,sub_n,plot.size,variables.name,mean_ha,covar_1,coV1_value,covar_2,coV2_value,covar_3,coV3_value,ref
2631,2311,238,7698,C,SC,0,4,2,0.1414,SOC,12.3,max_depth,20,min_depth,10,,,site_ref
2632,2311,238,7698,C,SC,0,4,2,0.1414,SOC,8.6,max_depth,30,min_depth,20,,,site_ref
2633,2311,238,7698,C,SC,0,4,2,0.1414,SOC,8.1,max_depth,40,min_depth,30,,,site_ref
2637,2312,238,7698,C,SC,0,4,2,0.1414,SOC,24.6,max_depth,10,min_depth,0,,,site_ref
2638,2312,238,7698,C,SC,0,4,2,0.1414,SOC,8.6,max_depth,20,min_depth,10,,,site_ref
2639,2312,238,7698,C,SC,0,4,2,0.1414,SOC,6.5,max_depth,30,min_depth,20,,,site_ref
2640,2312,238,7698,C,SC,0,4,2,0.1414,SOC,6.6,max_depth,40,min_depth,30,,,site_ref
2644,2313,238,7698,C,SC,0,4,2,0.1414,SOC,16.5,max_depth,10,min_depth,0,,,site_ref
2645,2313,238,7698,C,SC,0,4,2,0.1414,SOC,9.1,max_depth,20,min_depth,10,,,site_ref
2646,2313,238,7698,C,SC,0,4,2,0.1414,SOC,6.1,max_depth,30,min_depth,20,,,site_ref
2647,2313,238,7698,C,SC,0,4,2,0.1414,SOC,6.3,max_depth,40,min_depth,30,,,site_ref
2651,2314,238,7698,SNR,SC,1,4,2,0.1414,SOC,26.5,max_depth,10,min_depth,0,,,site_ref
2652,2314,238,7698,SNR,SC,1,4,2,0.1414,SOC,11.9,max_depth,20,min_depth,10,,,site_ref
2653,2314,238,7698,SNR,SC,1,4,2,0.1414,SOC,9.8,max_depth,30,min_depth,20,,,site_ref
2654,2314,238,7698,SNR,SC,1,4,2,0.1414,SOC,8,max_depth,40,min_depth,30,,,site_ref
2658,2315,238,7698,SNR,SC,2,4,2,0.1414,SOC,27.9,max_depth,10,min_depth,0,,,site_ref
2659,2315,238,7698,SNR,SC,2,4,2,0.1414,SOC,12.1,max_depth,20,min_depth,10,,,site_ref
2660,2315,238,7698,SNR,SC,2,4,2,0.1414,SOC,10.1,max_depth,30,min_depth,20,,,site_ref
2661,2315,238,7698,SNR,SC,2,4,2,0.1414,SOC,8.7,max_depth,40,min_depth,30,,,site_ref
2665,2316,238,7698,SNR,SC,8,4,2,0.1414,SOC,22.4,max_depth,10,min_depth,0,,,site_ref
2666,2316,238,7698,SNR,SC,8,4,2,0.1414,SOC,13.5,max_depth,20,min_depth,10,,,site_ref
2667,2316,238,7698,SNR,SC,8,4,2,0.1414,SOC,11,max_depth,30,min_depth,20,,,site_ref
2668,2316,238,7698,SNR,SC,8,4,2,0.1414,SOC,9.4,max_depth,40,min_depth,30,,,site_ref
2672,2317,238,7698,SNR,SC,12.5,4,2,0.1414,SOC,21.5,max_depth,10,min_depth,0,,,site_ref
2673,2317,238,7698,SNR,SC,12.5,4,2,0.1414,SOC,11.6,max_depth,20,min_depth,10,,,site_ref
2674,2317,238,7698,SNR,SC,12.5,4,2,0.1414,SOC,9.9,max_depth,30,min_depth,20,,,site_ref
2675,2317,238,7698,SNR,SC,12.5,4,2,0.1414,SOC,7,max_depth,40,min_depth,30,,,site_ref
2692,2324,3140,7727,SNR,C,11,1,10,0.01,SOC,2.2,max_depth,2,min_depth,0,,,plot_change
2693,2324,3140,7727,SNR,C,11,1,10,0.01,SOC,6,max_depth,10,min_depth,2,,,plot_change
2688,2324,3140,7727,C,C,0,,,0.01,soil_perC,0.59,max_depth,20,min_depth,0,,,plot_change
2694,2324,3140,7727,SNR,C,11,1,10,0.01,SOC,6.3,max_depth,20,min_depth,10,,,plot_change
2695,2324,3140,7727,SNR,C,11,1,10,0.01,SOC,6.3,max_depth,30,min_depth,20,,,plot_change
2696,2324,3140,7727,SNR,C,11,1,10,0.01,SOC,1.8,max_depth,40,min_depth,30,,,plot_change
2697,2324,3140,7727,SNR,C,11,1,10,0.01,SOC,2.4,max_depth,50,min_depth,40,,,plot_change
2698,2324,3140,7727,SNR,C,11,1,10,0.01,SOC,2.9,max_depth,60,min_depth,50,,,plot_change
13414,2324,3140,7727,SNR,C,11,1,10,0.01,SOC,4.9,max_depth,80,min_depth,60,,,plot_change
2699,2324,3140,7727,SNR,C,11,1,10,0.01,SOC,2,max_depth,90,min_depth,80,,,plot_change
2781,2338,3566,8167,PA,PA,0,1,,0.505,SOC,80.7,max_depth,50,min_depth,0,,,site_ref
2782,2339,3566,8167,SNR,PA,15,1,,0.505,SOC,78,max_depth,50,min_depth,0,,,site_ref
2783,2340,3566,8167,SNR,PA,25,1,,0.505,SOC,74.9,max_depth,50,min_depth,0,,,site_ref
2784,2341,3566,8167,SNR,PA,33,1,,0.505,SOC,71,max_depth,50,min_depth,0,,,site_ref
2785,2342,3683,8167,PA,PA,0,1,,0.505,SOC,101.9,max_depth,50,min_depth,0,,,site_ref
2786,2343,3683,8167,SNR,PA,15,1,,0.505,SOC,76.1,max_depth,50,min_depth,0,,,site_ref
2787,2344,3683,8167,SNR,PA,33,1,,0.505,SOC,57.8,max_depth,50,min_depth,0,,,site_ref
2788,2345,3686,8167,PA,PA,0,1,,0.505,SOC,60.1,max_depth,50,min_depth,0,,,site_ref
2789,2346,3686,8167,SNR,PA,24,1,,0.505,SOC,36.8,max_depth,50,min_depth,0,,,site_ref
2790,2347,3695,8167,PA,PA,0,1,,0.505,SOC,67.7,max_depth,50,min_depth,0,,,site_ref
2791,2348,3695,8167,SNR,PA,14,1,,0.505,SOC,82.9,max_depth,50,min_depth,0,,,site_ref
2792,2349,3784,8167,PA,PA,0,1,,0.505,SOC,103.7,max_depth,50,min_depth,0,,,site_ref
2793,2350,3784,8167,SNR,PA,14,1,,0.505,SOC,71.1,max_depth,50,min_depth,0,,,site_ref
2836,2391,3557,8304,SNR,H,23,3,1,0.025,soil_perC,1.7,max_depth,9,min_depth,2,bulk_density,1.03,no_comp
2837,2391,3557,8304,SNR,H,23,3,1,0.025,soil_perC,0.67,max_depth,19,min_depth,12,bulk_density,1.247,no_comp
2964,2471,2318,8474,C,SC,0,1,4,,soil_perC,9.2,max_depth,20,min_depth,0,bulk_density,0.5,site_ref
2965,2471,2318,8474,C,SC,0,1,4,,soil_perC,3,max_depth,40,min_depth,20,bulk_density,0.3,site_ref
2966,2472,3879,8474,SNR,SC,15,1,4,,soil_perC,9.2,max_depth,20,min_depth,0,bulk_density,0.9,site_ref
2967,2472,3879,8474,SNR,SC,15,1,4,,soil_perC,6.6,max_depth,40,min_depth,20,bulk_density,0.3,site_ref
2968,2473,3880,8474,C,SC,0,1,4,,soil_perC,2.5,max_depth,20,min_depth,0,bulk_density,0.6,site_ref
2969,2473,3880,8474,C,SC,0,1,4,,soil_perC,6,max_depth,40,min_depth,20,bulk_density,0.4,site_ref
2970,2474,3881,8474,SNR,SC,15,1,4,,soil_perC,6.7,max_depth,20,min_depth,0,bulk_density,0.7,site_ref
2971,2474,3881,8474,SNR,SC,15,1,4,,soil_perC,6.7,max_depth,40,min_depth,20,bulk_density,0.4,site_ref
2972,2475,3882,8474,C,SC,0,1,4,,soil_perC,1.4,max_depth,20,min_depth,0,bulk_density,0.4,site_ref
2973,2475,3882,8474,C,SC,0,1,4,,soil_perC,3.2,max_depth,40,min_depth,20,bulk_density,1.9,site_ref
2974,2476,3883,8474,SNR,SC,15,1,4,,soil_perC,4,max_depth,20,min_depth,0,bulk_density,0.5,site_ref
2975,2476,3883,8474,SNR,SC,15,1,4,,soil_perC,8.7,max_depth,40,min_depth,20,bulk_density,0.8,site_ref
2976,2477,2414,8553,SNR,C,21,1,4,0.25,SOC,34.5,max_depth,10,min_depth,0,,,no_comp
2977,2477,2414,8553,SNR,C,21,1,4,0.25,SOC,22.3,max_depth,25,min_depth,10,,,no_comp
2982,2478,3582,8581,SC,SC,0,1,9,0.0108,SOC,98.8,max_depth,15,min_depth,0,,,site_ref
2983,2478,3582,8581,SC,SC,0,1,9,0.0108,SOC,77.3,max_depth,30,min_depth,15,,,site_ref
2984,2478,3582,8581,SC,SC,0,1,9,0.0108,SOC,48.1,max_depth,45,min_depth,30,,,site_ref
2985,2478,3582,8581,SC,SC,0,1,9,0.0108,SOC,34.6,max_depth,60,min_depth,45,,,site_ref
2986,2478,3582,8581,SC,SC,0,1,9,0.0108,SOC,26.9,max_depth,75,min_depth,60,,,site_ref
2987,2478,3582,8581,SC,SC,0,1,9,0.0108,SOC,20.9,max_depth,90,min_depth,75,,,site_ref
2988,2478,3582,8581,SC,SC,0,1,9,0.0108,SOC,18.2,max_depth,105,min_depth,90,,,site_ref
2993,2479,3582,8581,SNR,SC,7,1,20,0.05,SOC,44.8,max_depth,15,min_depth,0,,,site_ref
2994,2479,3582,8581,SNR,SC,7,1,20,0.05,SOC,23.6,max_depth,30,min_depth,15,,,site_ref
2995,2479,3582,8581,SNR,SC,7,1,20,0.05,SOC,19.6,max_depth,45,min_depth,30,,,site_ref
2996,2479,3582,8581,SNR,SC,7,1,20,0.05,SOC,13.4,max_depth,60,min_depth,45,,,site_ref
2997,2479,3582,8581,SNR,SC,7,1,20,0.05,SOC,8.5,max_depth,75,min_depth,60,,,site_ref
2998,2479,3582,8581,SNR,SC,7,1,20,0.05,SOC,5.4,max_depth,90,min_depth,75,,,site_ref
2999,2479,3582,8581,SNR,SC,7,1,20,0.05,SOC,4,max_depth,105,min_depth,90,,,site_ref
3048,2489,286,8742,SNR,PA,19,1,3,0.02,soil_perC,2.9,max_depth,10,min_depth,0,bulk_density,1.25,site_ref
3049,2489,286,8742,SNR,PA,19,1,3,0.02,soil_perC,1.48,max_depth,20,min_depth,10,bulk_density,1.25,site_ref
3052,2490,286,8742,SNR,PA,19,1,3,0.02,soil_perC,2.63,max_depth,10,min_depth,0,bulk_density,1.25,site_ref
3053,2490,286,8742,SNR,PA,19,1,3,0.02,soil_perC,1.26,max_depth,20,min_depth,10,bulk_density,1.25,site_ref
3056,2491,286,8742,PA,PA,0,1,3,0.02,soil_perC,2.55,max_depth,10,min_depth,0,bulk_density,1.25,site_ref
3057,2491,286,8742,PA,PA,0,1,3,0.02,soil_perC,1.29,max_depth,20,min_depth,10,bulk_density,1.25,site_ref
3060,2492,3802,8782,C,C,0,1,6,,SOC,9.4,max_depth,7,min_depth,0,,,site_ref
3061,2492,3802,8782,C,C,0,1,6,,SOC,31.9,max_depth,25,min_depth,7,,,site_ref
3062,2492,3802,8782,C,C,0,1,6,,SOC,46.7,max_depth,50,min_depth,25,,,site_ref
3063,2493,3802,8782,SNR,C,10,1,6,,SOC,15.4,max_depth,7,min_depth,0,,,site_ref
3064,2493,3802,8782,SNR,C,10,1,6,,SOC,40,max_depth,25,min_depth,7,,,site_ref
3065,2493,3802,8782,SNR,C,10,1,6,,SOC,54.6,max_depth,50,min_depth,25,,,site_ref
3066,2496,2001,8847,PA,PA,0,1,12,,SOC,24.6,max_depth,5,min_depth,0,,,site_ref
3067,2496,2001,8847,PA,PA,0,1,6,,SOC,10.4,max_depth,10,min_depth,5,,,site_ref
3068,2496,2001,8847,PA,PA,0,1,3,,SOC,7.5,max_depth,30,min_depth,10,,,site_ref
3069,2496,2001,8847,PA,PA,0,1,3,,SOC,5.2,max_depth,60,min_depth,30,,,site_ref
3070,2497,2002,8847,SNR,PA,11,1,12,,SOC,14.9,max_depth,5,min_depth,0,,,site_ref
3071,2497,2002,8847,SNR,PA,11,1,6,,SOC,8.4,max_depth,10,min_depth,5,,,site_ref
3072,2497,2002,8847,SNR,PA,11,1,3,,SOC,6,max_depth,30,min_depth,10,,,site_ref
3073,2497,2002,8847,SNR,PA,11,1,3,,SOC,3.8,max_depth,60,min_depth,30,,,site_ref
3074,2498,2003,8847,SNR,C,3,1,12,,SOC,10.3,max_depth,5,min_depth,0,,,site_ref
3075,2498,2003,8847,SNR,C,3,1,6,,SOC,8.2,max_depth,10,min_depth,5,,,site_ref
3076,2498,2003,8847,SNR,C,3,1,3,,SOC,4.7,max_depth,30,min_depth,10,,,site_ref
3077,2498,2003,8847,SNR,C,3,1,3,,SOC,3.9,max_depth,60,min_depth,30,,,site_ref
3078,2502,2009,8847,PA,PA,0,1,12,,SOC,16.9,max_depth,5,min_depth,0,,,site_ref
3079,2502,2009,8847,PA,PA,0,1,6,,SOC,10.7,max_depth,10,min_depth,5,,,site_ref
3080,2502,2009,8847,PA,PA,0,1,3,,SOC,5.3,max_depth,30,min_depth,10,,,site_ref
3081,2502,2009,8847,PA,PA,0,1,3,,SOC,4,max_depth,60,min_depth,30,,,site_ref
13497,2503,2010,8847,SNR,C,3,1,12,,SOC,14.3,max_depth,5,min_depth,0,,,site_ref
3083,2503,2010,8847,SNR,C,3,1,6,,SOC,7.5,max_depth,10,min_depth,5,,,site_ref
3084,2503,2010,8847,SNR,C,3,1,3,,SOC,4.8,max_depth,30,min_depth,10,,,site_ref
3085,2503,2010,8847,SNR,C,3,1,3,,SOC,3.3,max_depth,60,min_depth,30,,,site_ref
3090,2506,2250,8872,SNR,H,22,1,15,,soil_perC,2.3,max_depth,10,min_depth,0,,,no_comp
3091,2506,2250,8872,SNR,H,22,1,15,,soil_perC,0.99,max_depth,30,min_depth,10,,,no_comp
3092,2506,2250,8872,SNR,H,22,1,15,,soil_perC,0.8,max_depth,50,min_depth,30,,,no_comp
3094,2507,2117,8873,SNR,H,10,2,3,0.0008,SOM_per,18.6,max_depth,10,min_depth,0,bulk_density,0.709,plot_change
3097,2507,2117,8873,H,H,0,2,3,0.0008,SOM_per,24.6,max_depth,10,min_depth,0,bulk_density,0.709,plot_change
3095,2507,2117,8873,SNR,H,10,2,3,0.0008,SOM_per,15.8,max_depth,20,min_depth,10,bulk_density,0.871,plot_change
3096,2507,2117,8873,SNR,H,10,2,3,0.0008,SOM_per,14.4,max_depth,30,min_depth,20,bulk_density,0.92,plot_change
3098,2508,2117,8873,SNR,H,10,2,3,0.0008,SOM_per,18.1,max_depth,10,min_depth,0,bulk_density,0.787,plot_change
3101,2508,2117,8873,H,H,0,2,3,0.0008,SOM_per,18,max_depth,10,min_depth,0,bulk_density,0.787,plot_change
3099,2508,2117,8873,SNR,H,10,2,3,0.0008,SOM_per,14.6,max_depth,20,min_depth,10,bulk_density,0.961,plot_change
3100,2508,2117,8873,SNR,H,10,2,3,0.0008,SOM_per,13.6,max_depth,30,min_depth,20,bulk_density,0.951,plot_change
3102,2509,2117,8873,SNR,H,10,2,3,0.0008,SOM_per,13.8,max_depth,10,min_depth,0,bulk_density,0.961,plot_change
3105,2509,2117,8873,H,H,0,2,3,0.0008,SOM_per,15.5,max_depth,10,min_depth,0,bulk_density,0.961,plot_change
3103,2509,2117,8873,SNR,H,10,2,3,0.0008,SOM_per,12.4,max_depth,20,min_depth,10,bulk_density,1.024,plot_change
3104,2509,2117,8873,SNR,H,10,2,3,0.0008,SOM_per,11.1,max_depth,30,min_depth,20,bulk_density,1.065,plot_change
3106,2510,2117,8873,SNR,H,10,2,3,0.0008,SOM_per,11,max_depth,10,min_depth,0,bulk_density,1.189,plot_change
3109,2510,2117,8873,H,H,0,2,3,0.0008,SOM_per,10,max_depth,10,min_depth,0,bulk_density,1.189,plot_change
3107,2510,2117,8873,SNR,H,10,2,3,0.0008,SOM_per,10.2,max_depth,20,min_depth,10,bulk_density,1.292,plot_change
3108,2510,2117,8873,SNR,H,10,2,3,0.0008,SOM_per,9.7,max_depth,30,min_depth,20,bulk_density,1.262,plot_change
3117,2516,3659,8964,SNR,SC,20,1,3,,SOC,69.8,max_depth,20,min_depth,0,,,site_ref
3118,2516,3659,8964,SNR,SC,20,1,3,,SOC,45.2,max_depth,40,min_depth,20,,,site_ref
3119,2516,3659,8964,SNR,SC,20,1,3,,SOC,35.2,max_depth,60,min_depth,40,,,site_ref
3120,2517,3659,8964,SNR,SC,9,1,3,,SOC,46,max_depth,20,min_depth,0,,,site_ref
3121,2517,3659,8964,SNR,SC,9,1,3,,SOC,35.2,max_depth,40,min_depth,20,,,site_ref
3122,2517,3659,8964,SNR,SC,9,1,3,,SOC,34.8,max_depth,60,min_depth,40,,,site_ref
3123,2518,3659,8964,SC,SC,0,1,3,,SOC,67.6,max_depth,20,min_depth,0,,,site_ref
3124,2518,3659,8964,SC,SC,0,1,3,,SOC,47.4,max_depth,40,min_depth,20,,,site_ref
3125,2518,3659,8964,SC,SC,0,1,3,,SOC,37.2,max_depth,60,min_depth,40,,,site_ref
3126,2519,3810,8989,SNR,H,3,5,3,,soil_perC,2.1582,max_depth,10,min_depth,0,bulk_density,0.5,site_ref
3127,2519,3810,8989,SNR,H,3,5,3,,soil_perC,0.0496,max_depth,30,min_depth,10,bulk_density,1.6,site_ref
3128,2519,3810,8989,SNR,H,3,5,3,,soil_perC,0.0311,max_depth,100,min_depth,30,bulk_density,1.6,site_ref
3129,2520,3810,8989,SNR,H,20,5,3,,soil_perC,1.875,max_depth,10,min_depth,0,bulk_density,0.6,site_ref
3130,2520,3810,8989,SNR,H,20,5,3,,soil_perC,0.1794,max_depth,30,min_depth,10,bulk_density,1.4,site_ref
3131,2520,3810,8989,SNR,H,20,5,3,,soil_perC,0.0229,max_depth,100,min_depth,30,bulk_density,1.6,site_ref
3132,2521,3810,8989,H,H,0,5,3,,soil_perC,1.0711,max_depth,10,min_depth,0,bulk_density,0.8,site_ref
3133,2521,3810,8989,H,H,0,5,3,,soil_perC,0.1388,max_depth,30,min_depth,10,bulk_density,1.4,site_ref
3134,2521,3810,8989,H,H,0,5,3,,soil_perC,0.0482,max_depth,100,min_depth,30,bulk_density,1.6,site_ref
3135,2522,3810,8989,H,H,0,5,3,,soil_perC,0.4324,max_depth,10,min_depth,0,bulk_density,1.1,site_ref
3136,2522,3810,8989,H,H,0,5,3,,soil_perC,0.3188,max_depth,30,min_depth,10,bulk_density,1.2,site_ref
3137,2522,3810,8989,H,H,0,5,3,,soil_perC,0.0788,max_depth,100,min_depth,30,bulk_density,1.5,site_ref
3150,2523,3594,9017,SNR,H,10,1,60,,SOC,219.3,max_depth,50,min_depth,0,,,site_chrono
3151,2524,3594,9017,SNR,H,11,1,15,,SOC,288,max_depth,50,min_depth,0,,,site_chrono
3152,2525,3594,9017,SNR,H,12,1,15,,SOC,328.1,max_depth,50,min_depth,0,,,site_chrono
3153,2526,3594,9017,SNR,H,25,1,15,,SOC,223.6,max_depth,50,min_depth,0,,,site_chrono
3155,2527,3594,9017,SNR,H,26,1,15,,SOC,236.2,max_depth,50,min_depth,0,,,site_chrono
13453,2528,3594,9017,SNR,H,26,1,15,,SOC,283.9,max_depth,50,min_depth,0,,,site_chrono
3204,2548,2259,9199,SNR,SC,10,10,10,0.025,soil_perC,2.17,max_depth,5,min_depth,0,bulk_density,1.24,site_chrono
3205,2548,2259,9199,SNR,SC,10,10,10,0.025,soil_perC,1.3,max_depth,10,min_depth,5,bulk_density,1.34,site_chrono
3206,2548,2259,9199,SNR,SC,10,10,10,0.025,soil_perC,1.07,max_depth,20,min_depth,10,bulk_density,1.34,site_chrono
3207,2549,2259,9199,SNR,SC,20,10,10,0.025,soil_perC,1.32,max_depth,5,min_depth,0,bulk_density,1.28,site_chrono
3208,2549,2259,9199,SNR,SC,20,10,10,0.025,soil_perC,1.1,max_depth,10,min_depth,5,bulk_density,1.34,site_chrono
3209,2549,2259,9199,SNR,SC,20,10,10,0.025,soil_perC,1,max_depth,20,min_depth,10,bulk_density,1.34,site_chrono
3210,2550,3812,9210,SNR,,30,1,5,,soil_perC,1.71,max_depth,15,min_depth,0,bulk_density,1.2,no_comp
3264,2591,293,9362,SNR,SC,3,10,32,0.050000001,SOM_per,11,max_depth,15,min_depth,0,,,site_chrono
3266,2592,293,9362,SNR,SC,8,8,32,0.050000001,SOM_per,10.1,max_depth,15,min_depth,0,,,site_chrono
3268,2593,293,9362,SNR,SC,19,10,32,0.050000001,SOM_per,12.3,max_depth,15,min_depth,0,,,site_chrono
3398,2667,2259,9643,SNR,SC,10,5,10,0.025,SOC,13.2,max_depth,5,min_depth,0,,,site_chrono
3399,2667,2259,9643,SNR,SC,10,5,10,0.025,SOC,7.6,max_depth,10,min_depth,5,,,site_chrono
3400,2667,2259,9643,SNR,SC,10,5,10,0.025,SOC,12.2,max_depth,20,min_depth,10,,,site_chrono
3402,2668,2259,9643,SNR,SC,20,10,10,0.025,SOC,14.1,max_depth,5,min_depth,0,,,site_chrono
3403,2668,2259,9643,SNR,SC,20,10,10,0.025,SOC,5.9,max_depth,10,min_depth,5,,,site_chrono
3404,2668,2259,9643,SNR,SC,20,10,10,0.025,SOC,7.1,max_depth,20,min_depth,10,,,site_chrono
3444,9427,3781,9813,SNR,D,7,12,,0.013,soil_perC,4.68,max_depth,15,min_depth,0,,,site_chrono
3448,2682,3781,9814,SNR,D,7,1,1,,SOC,155.6,max_depth,60,min_depth,0,,,site_chrono
3447,9428,3781,9813,SNR,D,11,16,,0.013,soil_perC,4.06,max_depth,15,min_depth,0,,,site_chrono
3450,2683,3781,9814,SNR,D,11,1,1,,SOC,232.8,max_depth,60,min_depth,0,,,site_chrono
3488,2718,2145,9835,SNR,F,25,1,4,0.003535,SOC,34.8,max_depth,10,min_depth,0,,,site_chrono
3489,2718,2145,9835,SNR,F,25,1,4,0.003535,SOC,49.1,max_depth,30,min_depth,10,,,site_chrono
3495,2723,2112,9892,SNR,C/PA,17.5,1,5,,soil_perC,9.48,max_depth,15,min_depth,0,bulk_density,0.68,site_ref
3498,2723,2112,9892,SNR,C/PA,17.5,1,5,,soil_perC,5.5,max_depth,15,min_depth,0,bulk_density,0.78,site_ref
3496,2723,2112,9892,SNR,C/PA,17.5,1,3,,soil_perC,2.3,max_depth,30,min_depth,15,bulk_density,0.94,site_ref
3499,2723,2112,9892,SNR,C/PA,17.5,1,3,,soil_perC,2.6,max_depth,30,min_depth,15,bulk_density,0.95,site_ref
3497,2723,2112,9892,SNR,C/PA,17.5,1,3,,soil_perC,2.2,max_depth,100,min_depth,30,bulk_density,0.84,site_ref
3500,2723,2112,9892,SNR,C/PA,17.5,1,3,,soil_perC,1.1,max_depth,100,min_depth,30,bulk_density,1.06,site_ref
3502,2724,2112,9892,SNR,C/PA,7.5,1,5,,soil_perC,4.8,max_depth,15,min_depth,0,bulk_density,1.05,site_ref
3505,2724,2112,9892,SNR,C/PA,7.5,1,5,,soil_perC,5.84,max_depth,15,min_depth,0,bulk_density,0.85,site_ref
3503,2724,2112,9892,SNR,C/PA,7.5,1,3,,soil_perC,2.31,max_depth,30,min_depth,15,bulk_density,0.98,site_ref
3506,2724,2112,9892,SNR,C/PA,7.5,1,3,,soil_perC,2.65,max_depth,30,min_depth,15,bulk_density,0.97,site_ref
3504,2724,2112,9892,SNR,C/PA,7.5,1,3,,soil_perC,1.65,max_depth,100,min_depth,30,bulk_density,1.01,site_ref
3507,2724,2112,9892,SNR,C/PA,7.5,1,3,,soil_perC,1.47,max_depth,100,min_depth,30,bulk_density,1.03,site_ref
3509,2725,2112,9892,C,C,0,1,5,,soil_perC,4.69,max_depth,15,min_depth,0,bulk_density,0.86,site_ref
3512,2725,2112,9892,C,C,0,1,5,,soil_perC,4.41,max_depth,15,min_depth,0,bulk_density,0.96,site_ref
3510,2725,2112,9892,C,C,0,1,3,,soil_perC,2.31,max_depth,30,min_depth,15,bulk_density,1.06,site_ref
3513,2725,2112,9892,C,C,0,1,3,,soil_perC,2.34,max_depth,30,min_depth,15,bulk_density,1.08,site_ref
3511,2725,2112,9892,C,C,0,1,3,,soil_perC,1.88,max_depth,100,min_depth,30,bulk_density,1.06,site_ref
3514,2725,2112,9892,C,C,0,1,3,,soil_perC,1.33,max_depth,100,min_depth,30,bulk_density,1.15,site_ref
3515,2726,2112,9892,PA,PA,0,1,5,,soil_perC,6.12,max_depth,15,min_depth,0,bulk_density,0.76,site_ref
3518,2726,2112,9892,PA,PA,0,1,5,,soil_perC,5.11,max_depth,15,min_depth,0,bulk_density,0.91,site_ref
3516,2726,2112,9892,PA,PA,0,1,3,,soil_perC,3.3,max_depth,30,min_depth,15,bulk_density,0.93,site_ref
3519,2726,2112,9892,PA,PA,0,1,3,,soil_perC,2.26,max_depth,30,min_depth,15,bulk_density,1.06,site_ref
3517,2726,2112,9892,PA,PA,0,1,3,,soil_perC,1.73,max_depth,100,min_depth,30,bulk_density,1.02,site_ref
3520,2726,2112,9892,PA,PA,0,1,3,,soil_perC,1.84,max_depth,100,min_depth,30,bulk_density,1.07,site_ref
3521,2727,2112,9892,PA,PA,0,1,5,,soil_perC,5.74,max_depth,15,min_depth,0,bulk_density,0.88,site_ref
3524,2727,2112,9892,PA,PA,0,1,5,,soil_perC,4.99,max_depth,15,min_depth,0,bulk_density,0.87,site_ref
3522,2727,2112,9892,PA,PA,0,1,3,,soil_perC,2.37,max_depth,30,min_depth,15,bulk_density,1,site_ref
3525,2727,2112,9892,PA,PA,0,1,3,,soil_perC,2.64,max_depth,30,min_depth,15,bulk_density,0.89,site_ref
3523,2727,2112,9892,PA,PA,0,1,3,,soil_perC,1.29,max_depth,100,min_depth,30,bulk_density,1.1,site_ref
3526,2727,2112,9892,PA,PA,0,1,3,,soil_perC,1.48,max_depth,100,min_depth,30,bulk_density,1.07,site_ref
3540,2741,3774,9956,SNR,SC,12,1,4,,SOC,44,max_depth,40,min_depth,0,,,site_ref
3541,2741,3774,9956,SNR,SC,12,1,4,,SOC,35,max_depth,100,min_depth,40,,,site_ref
3542,2741,3774,9956,SNR,SC,12,1,4,,SOC,30,max_depth,200,min_depth,100,,,site_ref
3543,2741,3774,9956,SNR,SC,12,1,4,,SOC,21,max_depth,300,min_depth,200,,,site_ref
3544,2741,3774,9956,SNR,SC,12,1,4,,SOC,15,max_depth,400,min_depth,300,,,site_ref
3545,2741,3774,9956,SNR,SC,12,1,4,,SOC,11,max_depth,500,min_depth,400,,,site_ref
3546,2741,3774,9956,SNR,SC,12,1,4,,SOC,10,max_depth,600,min_depth,500,,,site_ref
3548,2742,3774,9956,SNR,SC,5,1,20,,SOC,45,max_depth,40,min_depth,0,,,site_ref
3549,2742,3774,9956,SNR,SC,5,1,20,,SOC,33,max_depth,100,min_depth,40,,,site_ref
3550,2742,3774,9956,SNR,SC,5,1,20,,SOC,37,max_depth,200,min_depth,100,,,site_ref
3551,2742,3774,9956,SNR,SC,5,1,20,,SOC,22,max_depth,300,min_depth,200,,,site_ref
3552,2742,3774,9956,SNR,SC,5,1,20,,SOC,13,max_depth,400,min_depth,300,,,site_ref
3553,2742,3774,9956,SNR,SC,5,1,20,,SOC,10,max_depth,500,min_depth,400,,,site_ref
3554,2742,3774,9956,SNR,SC,5,1,20,,SOC,8,max_depth,600,min_depth,500,,,site_ref
3556,2743,3774,9956,SNR,SC,1,1,4,,SOC,40,max_depth,40,min_depth,0,,,site_ref
3557,2743,3774,9956,SNR,SC,1,1,4,,SOC,31,max_depth,100,min_depth,40,,,site_ref
3558,2743,3774,9956,SNR,SC,1,1,4,,SOC,28,max_depth,200,min_depth,100,,,site_ref
3559,2743,3774,9956,SNR,SC,1,1,4,,SOC,18,max_depth,300,min_depth,200,,,site_ref
3560,2743,3774,9956,SNR,SC,1,1,4,,SOC,13,max_depth,400,min_depth,300,,,site_ref
3561,2743,3774,9956,SNR,SC,1,1,4,,SOC,11,max_depth,500,min_depth,400,,,site_ref
3562,2743,3774,9956,SNR,SC,1,1,4,,SOC,9,max_depth,600,min_depth,500,,,site_ref
3573,2744,3774,9956,SC,SC,0,1,4,,SOC,51,max_depth,40,min_depth,0,,,site_ref
3580,2744,3774,9956,SC,SC,0,1,4,,SOC,35,max_depth,100,min_depth,40,,,site_ref
3567,2744,3774,9956,SC,SC,0,1,4,,SOC,33,max_depth,200,min_depth,100,,,site_ref
