"plot.id","sites.sitename","plot.name","plot.area","establishment.ID","year.establishment.oldest.trees","regrowth.ID","regrowth.type","regrowth.year","dist.mrs.ID","distmrs.type","mortality","distmrs.yr","dist.additional.mrs.ID","prior.history.ID","dist1.ID","dist1.type","dist1.mort","dist1.year","dist2.ID","dist2.type","dist2.mort","dist2.year","additional.dist.ID","management.CO2.ID","management.temperature.ID","management.hydrology.ID","management.nutrients.ID","management.biota.ID","management.other.ID"
2204,"Sipitang","Forest recovery following drought and wildfire.2-y","NAC",2204.04,"1983",2204.03,"Initiation of post-disturbance cohort (natural)","1983",2204.02,"Burned","100","1983",2204.01,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2272,"Subtropical broad-leaved evergreen forest chronosequence","Forest recovery following clear-cut.10y","NAC",2272.03,"1980",2272.02,"Initiation of post-disturbance cohort (natural)","1980",2272.01,"Cut","100","1930",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2273,"Subtropical broad-leaved evergreen forest chronosequence","Forest recovery following clear-cut.25y","NAC",2273.03,"1965",2273.02,"Initiation of post-disturbance cohort (natural)","1965",2273.01,"Cut","100","1930",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2274,"Subtropical broad-leaved evergreen forest chronosequence","Forest recovery following clear-cut.2y","NAC",2274.03,"1988",2274.02,"Initiation of post-disturbance cohort (natural)","1988",2274.01,"Cut","100","1930",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2275,"Subtropical broad-leaved evergreen forest chronosequence","Forest recovery following clear-cut.40y","NAC",2275.03,"1950",2275.02,"Initiation of post-disturbance cohort (natural)","1950",2275.01,"Cut","100","1930",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2276,"Subtropical broad-leaved evergreen forest chronosequence","Forest recovery following clear-cut.60y","NAC",2276.03,"1930",2276.02,"Initiation of post-disturbance cohort (natural)","1930",2276.01,"Cut","100","1930",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2348,"Terciopelo","Tropical Wet Forest recovery following pasture abandonment","NAC",2348.03,"NI",2348.02,"Initiation of post-disturbance cohort (natural)","NI",2348.01,"Grazed","100","NI",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2390,"Tiogo T13","Tree and bush savanna recovery after clear-cut","1",2390.03,"1982",2390.02,"Initiation of post-disturbance cohort (natural)","1982",2390.01,"Cut","100","1982",0,0,2390.04,"Grazed","NI","NI",0,NA,NA,NA,0,0,0,0,0,0,0
2393,"Tirimbina","Tropical Wet Forest recovery following pasture abandonment","NAC",2393.03,"NI",2393.02,"Initiation of post-disturbance cohort (natural)","NI",2393.01,"Grazed","100","NI",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2443,"TUVA","Tropical Wet Forest recovery following pasture abandonment","NAC",2443.03,"NI",2443.02,"Initiation of post-disturbance cohort (natural)","NI",2443.01,"Grazed","100","NI",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2448,"UMBS harvest and fire chronosequence","Managed.24-y since clear-cut and burn","NAC",2448.04,"1980",2448.03,"Initiation of post-disturbance cohort (natural)","1980",2448.02,"Burned","100","1980",2448.01,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2449,"UMBS harvest and fire chronosequence","Managed.50-y since clear-cut and burn","NAC",2449.04,"1954",2449.03,"Initiation of post-disturbance cohort (natural)","1954",2449.02,"Burned","100","1954",2449.01,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2450,"UMBS harvest and fire chronosequence","Managed.56-y since clear-cut and burn","NAC",2450.04,"1948",2450.03,"Initiation of post-disturbance cohort (natural)","1948",2450.02,"Burned","100","1948",2450.01,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2451,"UMBS harvest and fire chronosequence","Managed.6-y since clear-cut and burn","NAC",2451.04,"1998",2451.03,"Initiation of post-disturbance cohort (natural)","1998",2451.02,"Burned","100","1998",2451.01,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2452,"UMBS harvest and fire chronosequence","Managed.68-y since clear-cut and burn","NAC",2452.04,"1936",2452.03,"Initiation of post-disturbance cohort (natural)","1936",2452.02,"Burned","100","1936",2452.01,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2455,"University of Michigan Biological Station burn and clearcut experimental plots","Forest recovery following 1911 wildfire and subequent small-prescribed burns and clearcuts.18-y","NAC",2455.11,"1980",2455.1,"Initiation of post-disturbance cohort (natural)","1980",2455.09,"Cut","100","1980",2455,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2456,"University of Michigan Biological Station burn and clearcut experimental plots","Forest recovery following 1911 wildfire and subequent small-prescribed burns and clearcuts.44-y","NAC",2456.09,"1954",2456.08,"Initiation of post-disturbance cohort (natural)","1954",2456.07,"Cut","100","1954",2456,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2457,"University of Michigan Biological Station burn and clearcut experimental plots","Forest recovery following 1911 wildfire and subequent small-prescribed burns and clearcuts.50-y","NAC",2457.07,"1948",2457.06,"Initiation of post-disturbance cohort (natural)","1948",2457.05,"Cut","100","1948",2457,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2458,"University of Michigan Biological Station burn and clearcut experimental plots","Forest recovery following 1911 wildfire and subequent small-prescribed burns and clearcuts.62-y","NAC",2458.05,"1936",2458.04,"Initiation of post-disturbance cohort (natural)","1936",2458.03,"Cut","100","1936",2458,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2459,"University of Michigan Biological Station burn and clearcut experimental plots","Forest recovery following 1911 wildfire and subequent small-prescribed burns and clearcuts.87-y","NAC",2459.03,"1911",2459.02,"Initiation of post-disturbance cohort (natural)","1911",2459.01,"Burned","100","1911",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2472,"Valle Azul","Tropical Moist Forest recovery following pasture abandonment","NAC",2472.03,"NI",2472.02,"Initiation of post-disturbance cohort (natural)","NI",2472.01,"Grazed","100","NI",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2479,"Vargas","Premontane Rain Forest recovery following pasture abandonment","NAC",2479.03,"NI",2479.02,"Initiation of post-disturbance cohort (natural)","NI",2479.01,"Grazed","100","NI",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2488,"Virgen Maria","Premontane Rain Forest recovery following pasture abandonment","NAC",2488.03,"NI",2488.02,"Initiation of post-disturbance cohort (natural)","NI",2488.01,"Grazed","100","NI",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2490,"Volcan","Premontane Rain Forest recovery following pasture abandonment","NAC",2490.03,"NI",2490.02,"Initiation of post-disturbance cohort (natural)","NI",2490.01,"Grazed","100","NI",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2570,"Wildfire-regenerating Jack Pine Chronosequence 12","Forest recovery following wildfire","NAC",2570.02,"1990",2570.03,"Initiation of post-disturbance cohort (natural)","1990",2570.01,"Burned","100","1990",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2571,"Wildfire-regenerating Jack Pine Chronosequence 14","Forest recovery following wildfire","NAC",2571.02,"1988",2571.03,"Initiation of post-disturbance cohort (natural)","1988",2571.01,"Burned","100","1988",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2572,"Wildfire-regenerating Jack Pine Chronosequence 1","Forest recovery following wildfire","NAC",2572.02,"2001",2572.03,"Initiation of post-disturbance cohort (natural)","2001",2572.01,"Burned","100","2001",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2573,"Wildfire-regenerating Jack Pine Chronosequence 22","Forest recovery following wildfire","NAC",2573.02,"1980",2573.03,"Initiation of post-disturbance cohort (natural)","1980",2573.01,"Burned","100","1980",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2574,"Wildfire-regenerating Jack Pine Chronosequence 27","Forest recovery following wildfire","NAC",2574.02,"1975",2574.03,"Initiation of post-disturbance cohort (natural)","1975",2574.01,"Burned","100","1975",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2575,"Wildfire-regenerating Jack Pine Chronosequence 2","Forest recovery following wildfire","NAC",2575.02,"2000",2575.03,"Initiation of post-disturbance cohort (natural)","2000",2575.01,"Burned","100","2000",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2576,"Wildfire-regenerating Jack Pine Chronosequence 36","Forest recovery following wildfire","NAC",2576.02,"1966",2576.03,"Initiation of post-disturbance cohort (natural)","1966",2576.01,"Burned","100","1966",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2577,"Wildfire-regenerating Jack Pine Chronosequence 4","Forest recovery following wildfire","NAC",2577.02,"1998",2577.03,"Initiation of post-disturbance cohort (natural)","1998",2577.01,"Burned","100","1998",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2578,"Wildfire-regenerating Jack Pine Chronosequence 52","Forest recovery following wildfire","NAC",2578.02,"1950",2578.03,"Initiation of post-disturbance cohort (natural)","1950",2578.01,"Burned","100","1950",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2579,"Wildfire-regenerating Jack Pine Chronosequence 72","Forest recovery following wildfire","NAC",2579.02,"1930",2579.03,"Initiation of post-disturbance cohort (natural)","1930",2579.01,"Burned","100","1930",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2580,"Wildfire-regenerating Jack Pine Chronosequence 7","Forest recovery following wildfire","NAC",2580.02,"1995",2580.03,"Initiation of post-disturbance cohort (natural)","1995",2580.01,"Burned","100","1995",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2596,"Wind River Ranger District chronosequence: clear-cut","Forest recovery following clear-cutting of mature forest.10y","NAC",2596.03,"1988",2596.02,"Initiation of post-disturbance cohort (natural)","1988",2596.01,"Cut","100","1988",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2600,"Wind River Ranger District chronosequence: clear-cut","Forest recovery following clear-cutting of mature forest.15y","NAC",2600.03,"1983",2600.02,"Initiation of post-disturbance cohort (natural)","1983",2600.01,"Cut","100","1983",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2601,"Wind River Ranger District chronosequence: clear-cut","Forest recovery following clear-cutting of mature forest.16y","NAC",2601.03,"1982",2601.02,"Initiation of post-disturbance cohort (natural)","1982",2601.01,"Cut","100","1982",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2603,"Wind River Ranger District chronosequence: clear-cut","Forest recovery following clear-cutting of mature forest.21y","NAC",2603.03,"1977",2603.02,"Initiation of post-disturbance cohort (natural)","1977",2603.01,"Cut","100","1977",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2606,"Wind River Ranger District chronosequence: clear-cut","Forest recovery following clear-cutting of mature forest.25y","NAC",2606.03,"1973",2606.02,"Initiation of post-disturbance cohort (natural)","1973",2606.01,"Cut","100","1973",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2608,"Wind River Ranger District chronosequence: clear-cut","Forest recovery following clear-cutting of mature forest.29y","NAC",2608.03,"1969",2608.02,"Initiation of post-disturbance cohort (natural)","1969",2608.01,"Cut","100","1969",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2609,"Wind River Ranger District chronosequence: clear-cut","Forest recovery following clear-cutting of mature forest.30y","NAC",2609.03,"1968",2609.02,"Initiation of post-disturbance cohort (natural)","1968",2609.01,"Cut","100","1968",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2610,"Wind River Ranger District chronosequence: clear-cut","Forest recovery following clear-cutting of mature forest.32y","NAC",2610.03,"1966",2610.02,"Initiation of post-disturbance cohort (natural)","1966",2610.01,"Cut","100","1966",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2611,"Wind River Ranger District chronosequence: clear-cut","Forest recovery following clear-cutting of mature forest.33y","NAC",2611.03,"1965",2611.02,"Initiation of post-disturbance cohort (natural)","1965",2611.01,"Cut","100","1965",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2612,"Wind River Ranger District chronosequence: clear-cut","Forest recovery following clear-cutting of mature forest.34y","NAC",2612.03,"1964",2612.02,"Initiation of post-disturbance cohort (natural)","1964",2612.01,"Cut","100","1964",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2615,"Wind River Ranger District chronosequence: clear-cut","Forest recovery following clear-cutting of mature forest.38y","NAC",2615.03,"1960",2615.02,"Initiation of post-disturbance cohort (natural)","1960",2615.01,"Cut","100","1960",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2618,"Wind River Ranger District chronosequence: clear-cut","Forest recovery following clear-cutting of mature forest.43y","NAC",2618.03,"1955",2618.02,"Initiation of post-disturbance cohort (natural)","1955",2618.01,"Cut","100","1955",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2620,"Wind River Ranger District chronosequence: clear-cut","Forest recovery following clear-cutting of mature forest.49y","NAC",2620.03,"1949",2620.02,"Initiation of post-disturbance cohort (natural)","1949",2620.01,"Cut","100","1949",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2622,"Wind River Ranger District chronosequence: clear-cut","Forest recovery following clear-cutting of mature forest.69y","NAC",2622.03,"1928",2622.02,"Initiation of post-disturbance cohort (natural)","1928",2622.01,"Cut","100","1928",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2662,"Y site","natural regeneration of ponderosa pine forest 21 years since clearcut","NAC",2662.03,"1984",2662.02,"Initiation of post-disturbance cohort (natural)","1978",2662.01,"Cut","100","1978",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
2663,"Yabo Y13","Tree and bush savanna recovery after clear-cut","1",2663.03,"1982",2663.02,"Initiation of post-disturbance cohort (natural)","1982",2663.01,"Cut","100","1982",0,0,2663.04,"Grazed","NI","NI",0,NA,NA,NA,0,0,0,0,0,0,0
2710,"Yucal","Premontane Wet, Transition to Basal, Pacific Forest recovery following pasture abandonment","NAC",2710.03,"NI",2710.02,"Initiation of post-disturbance cohort (natural)","NI",2710.01,"Grazed","100","NI",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
3086,"Huron","regrowth stand regenerating via spontaneous natural regeneration established around 1994 32","0.75",3086.02,"1994",3086.03,"Initiation of post-disturbance cohort (planted or natural)","1994",3086.01,"Harvest","100","1994",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
3087,"Ottawa","regrowth stand regenerating via spontaneous natural regeneration established around 1992 43","0.75",3087.02,"1992",3087.03,"Initiation of post-disturbance cohort (planted or natural)","1992",3087.01,"Harvest","100","1992",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
3088,"Huron","harvest 7","0.75",0,"NAC",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,3088.01,"Harvest","100","1994",0,NA,NA,NA,0,0,0,0,0,0,0
3089,"Ottawa","harvest 9","0.75",0,"NAC",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,3089.01,"Harvest","100","1992",0,NA,NA,NA,0,0,0,0,0,0,0
3090,"Huron","regrowth stand regenerating via spontaneous natural regeneration established around 1994 9","0.75",3090.02,"1994",3090.03,"Initiation of post-disturbance cohort (planted or natural)","1994",3090.01,"Harvest","100","1994",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
3091,"Huron","regrowth stand regenerating via spontaneous natural regeneration established around 1994 31","0.75",3091.02,"1994",3091.03,"Initiation of post-disturbance cohort (planted or natural)","1994",3091.01,"Harvest","100","1994",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
3092,"Ottawa","regrowth stand regenerating via spontaneous natural regeneration established around 1992 42","1",3092.02,"1992",3092.03,"Initiation of post-disturbance cohort (planted or natural)","1992",3092.01,"Harvest","100","1992",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
3093,"Huron","harvest 6","0.75",0,"NAC",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,3093.01,"Harvest","100","1994",0,NA,NA,NA,0,0,0,0,0,0,0
3094,"Ottawa","regrowth stand regenerating via spontaneous natural regeneration established around 1992 7","0.75",3094.02,"1992",3094.03,"Initiation of post-disturbance cohort (planted or natural)","1992",3094.01,"Harvest","100","1992",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
3095,"Chippewa","regrowth stand regenerating via spontaneous natural regeneration established around 1993 57","0.75",3095.02,"1993",3095.03,"Initiation of post-disturbance cohort (planted or natural)","1993",3095.01,"Harvest","100","1993",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
3096,"Huron","harvest 2","0.75",0,"NAC",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,3096.01,"Harvest","100","1994",0,NA,NA,NA,0,0,0,0,0,0,0
3097,"Chippewa","harvest 5","0.75",0,"NAC",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,3097.01,"Harvest","100","1993",0,NA,NA,NA,0,0,0,0,0,0,0
3098,"Chippewa","regrowth stand regenerating via spontaneous natural regeneration established around 1993 56","0.75",3098.02,"1993",3098.03,"Initiation of post-disturbance cohort (planted or natural)","1993",3098.01,"Harvest","100","1993",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
3099,"Ottawa","harvest 3","0.75",0,"NAC",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,3099.01,"Harvest","100","1992",0,NA,NA,NA,0,0,0,0,0,0,0
3100,"Ottawa","harvest 8","1",0,"NAC",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,3100.01,"Harvest","100","1992",0,NA,NA,NA,0,0,0,0,0,0,0
3101,"Chippewa","regrowth stand regenerating via spontaneous natural regeneration established around 1993 6","0.75",3101.02,"1993",3101.03,"Initiation of post-disturbance cohort (planted or natural)","1993",3101.01,"Harvest","100","1993",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
3102,"Chippewa","harvest 4","0.75",0,"NAC",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,3102.01,"Harvest","100","1993",0,NA,NA,NA,0,0,0,0,0,0,0
3103,"Chippewa","harvest 1","0.75",0,"NAC",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,3103.01,"Harvest","100","1993",0,NA,NA,NA,0,0,0,0,0,0,0
3104,"Heshan","regrowth stand regenerating via spontaneous natural regeneration established around 2005 6","0.27",3104.02,"2005",3104.03,"Initiation of post-disturbance cohort (planted or natural)","2005",3104.01,"Harvest","100","2005",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
3105,"Sokolov","regrowth stand regenerating via spontaneous natural regeneration established around 2001 32","0.005",3105.02,"2001",3105.03,"Initiation of post-disturbance cohort (planted or natural)","2001",3105.01,"StandClearing","100","2001",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
3106,"Sokolov","regrowth stand regenerating via spontaneous natural regeneration established around 1997 21","0.005",3106.02,"1997",3106.03,"Initiation of post-disturbance cohort (planted or natural)","1997",3106.01,"StandClearing","100","1997",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
3107,"Sokolov","regrowth stand regenerating via spontaneous natural regeneration established around 1997 22","0.005",3107.02,"1997",3107.03,"Initiation of post-disturbance cohort (planted or natural)","1997",3107.01,"StandClearing","100","1997",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
3108,"Sokolov","regrowth stand regenerating via spontaneous natural regeneration established around 1990 25","0.005",3108.02,"1990",3108.03,"Initiation of post-disturbance cohort (planted or natural)","1990",3108.01,"StandClearing","100","1990",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
3109,"Sokolov","regrowth stand regenerating via spontaneous natural regeneration established around 1992 39","0.005",3109.02,"1992",3109.03,"Initiation of post-disturbance cohort (planted or natural)","1992",3109.01,"StandClearing","100","1992",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
3110,"Sokolov","regrowth stand regenerating via spontaneous natural regeneration established around 1992 40","0.005",3110.02,"1992",3110.03,"Initiation of post-disturbance cohort (planted or natural)","1992",3110.01,"StandClearing","100","1992",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
3111,"Sokolov","regrowth stand regenerating via spontaneous natural regeneration established around 1993 51","0.005",3111.02,"1993",3111.03,"Initiation of post-disturbance cohort (planted or natural)","1993",3111.01,"StandClearing","100","1993",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
3112,"Sokolov","regrowth stand regenerating via spontaneous natural regeneration established around 1994 27","0.005",3112.02,"1994",3112.03,"Initiation of post-disturbance cohort (planted or natural)","1994",3112.01,"StandClearing","100","1994",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
3113,"Sokolov","regrowth stand regenerating via spontaneous natural regeneration established around 1993 52","0.005",3113.02,"1993",3113.03,"Initiation of post-disturbance cohort (planted or natural)","1993",3113.01,"StandClearing","100","1993",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
3114,"Sokolov","regrowth stand regenerating via spontaneous natural regeneration established around 1994 28","0.005",3114.02,"1994",3114.03,"Initiation of post-disturbance cohort (planted or natural)","1994",3114.01,"StandClearing","100","1994",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
3115,"Sokolov","regrowth stand regenerating via spontaneous natural regeneration established around 1990 26","0.005",3115.02,"1990",3115.03,"Initiation of post-disturbance cohort (planted or natural)","1990",3115.01,"StandClearing","100","1990",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
3116,"Sokolov","regrowth stand regenerating via spontaneous natural regeneration established around 1989 21","0.005",3116.02,"1989",3116.03,"Initiation of post-disturbance cohort (planted or natural)","1989",3116.01,"StandClearing","100","1989",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
