"history.ID","sites.sitename","plot.name","plot.area","event.sequence","date","date.loc","hist.cat","hist.type","est.regrowth.assumed.same.year","level","units","percent.mortality","hist.notes","plothistory.ID.v1","X","NEW_RECORD","GROA.site.ID","GROA.plot.ID"
3224.03,"Los Tuxtlas","Root biomass and carbon in a tropical evergreen forest of Mexico: changes with secondary succession and forest conversion to pasture regrowth stand regenerating via spontaneous natural regeneration established around 1966","0.3",3,"1966",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2547
3225.01,"Maquipucuna","regrowth stand regenerating via spontaneous natural regeneration 302","NAC",1,"NAC",9,"Disturbance","Agriculture_generic",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2723
3225.02,"Maquipucuna","regrowth stand regenerating via spontaneous natural regeneration 302","NAC",2,"NAC",9,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2723
3225.03,"Maquipucuna","regrowth stand regenerating via spontaneous natural regeneration 302","NAC",3,"NAC",9,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2723
3226.01,"Maquipucuna","regrowth stand regenerating via spontaneous natural regeneration 303","NAC",1,"NAC",9,"Disturbance","Agriculture_generic",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2724
3226.02,"Maquipucuna","regrowth stand regenerating via spontaneous natural regeneration 303","NAC",2,"NAC",9,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2724
3226.03,"Maquipucuna","regrowth stand regenerating via spontaneous natural regeneration 303","NAC",3,"NAC",9,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2724
3227.01,"Saldarriaga chronosequence","regrowth stand regenerating via spontaneous natural regeneration established around 1955 1","0.090000004",1,"1955",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2888
3227.02,"Saldarriaga chronosequence","regrowth stand regenerating via spontaneous natural regeneration established around 1955 1","0.090000004",2,"1955",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2888
3227.03,"Saldarriaga chronosequence","regrowth stand regenerating via spontaneous natural regeneration established around 1955 1","0.090000004",3,"1955",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2888
3228.01,"Saldarriaga chronosequence","regrowth stand regenerating via spontaneous natural regeneration established around 1965 10","0.090000004",1,"1965",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2892
3228.02,"Saldarriaga chronosequence","regrowth stand regenerating via spontaneous natural regeneration established around 1965 10","0.090000004",2,"1965",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2892
3228.03,"Saldarriaga chronosequence","regrowth stand regenerating via spontaneous natural regeneration established around 1965 10","0.090000004",3,"1965",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2892
3229.01,"Saldarriaga chronosequence","regrowth stand regenerating via spontaneous natural regeneration established around 1950 1","0.34",1,"1950",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2893
3229.02,"Saldarriaga chronosequence","regrowth stand regenerating via spontaneous natural regeneration established around 1950 1","0.34",2,"1950",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2893
3229.03,"Saldarriaga chronosequence","regrowth stand regenerating via spontaneous natural regeneration established around 1950 1","0.34",3,"1950",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2893
3230.01,"Saldarriaga chronosequence","regrowth stand regenerating via spontaneous natural regeneration established around 1950 2","0.34",1,"1950",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2894
3230.02,"Saldarriaga chronosequence","regrowth stand regenerating via spontaneous natural regeneration established around 1950 2","0.34",2,"1950",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2894
3230.03,"Saldarriaga chronosequence","regrowth stand regenerating via spontaneous natural regeneration established around 1950 2","0.34",3,"1950",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2894
3231.01,"Saldarriaga chronosequence","regrowth stand regenerating via spontaneous natural regeneration established around 1945 1","0.34",1,"1945",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2895
3231.02,"Saldarriaga chronosequence","regrowth stand regenerating via spontaneous natural regeneration established around 1945 1","0.34",2,"1945",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2895
3231.03,"Saldarriaga chronosequence","regrowth stand regenerating via spontaneous natural regeneration established around 1945 1","0.34",3,"1945",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2895
3232.01,"Saldarriaga chronosequence","regrowth stand regenerating via spontaneous natural regeneration established around 1925 1","0.34",1,"1925",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2896
3232.02,"Saldarriaga chronosequence","regrowth stand regenerating via spontaneous natural regeneration established around 1925 1","0.34",2,"1925",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2896
3232.03,"Saldarriaga chronosequence","regrowth stand regenerating via spontaneous natural regeneration established around 1925 1","0.34",3,"1925",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2896
3233.01,"Saldarriaga chronosequence","regrowth stand regenerating via spontaneous natural regeneration established around 1925 2","0.34",1,"1925",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2897
3233.02,"Saldarriaga chronosequence","regrowth stand regenerating via spontaneous natural regeneration established around 1925 2","0.34",2,"1925",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2897
3233.03,"Saldarriaga chronosequence","regrowth stand regenerating via spontaneous natural regeneration established around 1925 2","0.34",3,"1925",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2897
3234.01,"Saldarriaga chronosequence","regrowth stand regenerating via spontaneous natural regeneration established around 1905 1","0.34",1,"1905",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2898
3234.02,"Saldarriaga chronosequence","regrowth stand regenerating via spontaneous natural regeneration established around 1905 1","0.34",2,"1905",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2898
3234.03,"Saldarriaga chronosequence","regrowth stand regenerating via spontaneous natural regeneration established around 1905 1","0.34",3,"1905",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2898
3235.01,"Saldarriaga chronosequence","regrowth stand regenerating via spontaneous natural regeneration established around 1925 4","0.34",1,"1925",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2899
3235.02,"Saldarriaga chronosequence","regrowth stand regenerating via spontaneous natural regeneration established around 1925 4","0.34",2,"1925",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2899
3235.03,"Saldarriaga chronosequence","regrowth stand regenerating via spontaneous natural regeneration established around 1925 4","0.34",3,"1925",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2899
3236.01,"Saldarriaga chronosequence","regrowth stand regenerating via spontaneous natural regeneration established around 1905 3","0.34",1,"1905",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2900
3236.02,"Saldarriaga chronosequence","regrowth stand regenerating via spontaneous natural regeneration established around 1905 3","0.34",2,"1905",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2900
3236.03,"Saldarriaga chronosequence","regrowth stand regenerating via spontaneous natural regeneration established around 1905 3","0.34",3,"1905",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2900
3237.01,"Saldarriaga chronosequence","regrowth stand regenerating via spontaneous natural regeneration established around 1905 4","0.34",1,"1905",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2901
3237.02,"Saldarriaga chronosequence","regrowth stand regenerating via spontaneous natural regeneration established around 1905 4","0.34",2,"1905",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2901
3237.03,"Saldarriaga chronosequence","regrowth stand regenerating via spontaneous natural regeneration established around 1905 4","0.34",3,"1905",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2901
3238.01,"Saldarriaga chronosequence","regrowth stand regenerating via spontaneous natural regeneration established around 1905 5","0.34",1,"1905",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2902
3238.02,"Saldarriaga chronosequence","regrowth stand regenerating via spontaneous natural regeneration established around 1905 5","0.34",2,"1905",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2902
3238.03,"Saldarriaga chronosequence","regrowth stand regenerating via spontaneous natural regeneration established around 1905 5","0.34",3,"1905",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2902
3239.01,"Acahual","1 regrowth stand regenerating via spontaneous natural regeneration established around 1979","0.012",1,"1979",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,3459
3239.02,"Acahual","1 regrowth stand regenerating via spontaneous natural regeneration established around 1979","0.012",2,"1979",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,3459
3239.03,"Acahual","1 regrowth stand regenerating via spontaneous natural regeneration established around 1979","0.012",3,"1979",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,3459
3240.01,"Acahual","2 regrowth stand regenerating via spontaneous natural regeneration established around 1973","0.1",1,"1973",8,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,3460
3240.02,"Acahual","2 regrowth stand regenerating via spontaneous natural regeneration established around 1973","0.1",2,"1973",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,3460
3240.03,"Acahual","2 regrowth stand regenerating via spontaneous natural regeneration established around 1973","0.1",3,"1973",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,3460
3241.01,"Bartlett Forest H6/H4","Bartlett Forest H6 regrowth stand regenerating via spontaneous natural regeneration established around 1984","0.027777778",1,"1984",8,"Disturbance","Harvest",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,3781
3241.02,"Bartlett Forest H6/H4","Bartlett Forest H6 regrowth stand regenerating via spontaneous natural regeneration established around 1984","0.027777778",2,"1984",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,3781
3241.03,"Bartlett Forest H6/H4","Bartlett Forest H6 regrowth stand regenerating via spontaneous natural regeneration established around 1984","0.027777778",3,"1984",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,3781
3242.01,"Bartlett Forest H6/H4","Bartlett Forest H4 regrowth stand regenerating via spontaneous natural regeneration established around 1934","0.027777778",1,"1934",8,"Disturbance","Harvest",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,3786
3242.02,"Bartlett Forest H6/H4","Bartlett Forest H4 regrowth stand regenerating via spontaneous natural regeneration established around 1934","0.027777778",2,"1934",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,3786
3242.03,"Bartlett Forest H6/H4","Bartlett Forest H4 regrowth stand regenerating via spontaneous natural regeneration established around 1934","0.027777778",3,"1934",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,3786
3243.01,"Bartlett Forest M6","regrowth stand regenerating via spontaneous natural regeneration established around 1979 24","0.027777778",1,"1979",8,"Disturbance","Harvest",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,3782
3243.02,"Bartlett Forest M6","regrowth stand regenerating via spontaneous natural regeneration established around 1979 24","0.027777778",2,"1979",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,3782
3243.03,"Bartlett Forest M6","regrowth stand regenerating via spontaneous natural regeneration established around 1979 24","0.027777778",3,"1979",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,3782
3244.01,"Bartlett Forest  M5","regrowth stand regenerating via spontaneous natural regeneration established around 1976 13","0.027777778",1,"1976",8,"Disturbance","Harvest",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,3783
3244.02,"Bartlett Forest  M5","regrowth stand regenerating via spontaneous natural regeneration established around 1976 13","0.027777778",2,"1976",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,3783
3244.03,"Bartlett Forest  M5","regrowth stand regenerating via spontaneous natural regeneration established around 1976 13","0.027777778",3,"1976",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,3783
3245.01,"Bartlett Forest T30","regrowth stand regenerating via spontaneous natural regeneration established around 1947 3","0.027777778",1,"1947",8,"Disturbance","Harvest",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,3784
3245.02,"Bartlett Forest T30","regrowth stand regenerating via spontaneous natural regeneration established around 1947 3","0.027777778",2,"1947",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,3784
3245.03,"Bartlett Forest T30","regrowth stand regenerating via spontaneous natural regeneration established around 1947 3","0.027777778",3,"1947",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,3784
3246.01,"Bartlett Forest H1","regrowth stand regenerating via spontaneous natural regeneration established around 1938 4","0.027777778",1,"1938",8,"Disturbance","StandClearing",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,3785
3246.02,"Bartlett Forest H1","regrowth stand regenerating via spontaneous natural regeneration established around 1938 4","0.027777778",2,"1938",8,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,3785
3246.03,"Bartlett Forest H1","regrowth stand regenerating via spontaneous natural regeneration established around 1938 4","0.027777778",3,"1938",8,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,3785
3247.01,"Mixe","shifting cultivation 2","0.0108",1,"NAC",9,"Disturbance","Shifting cultivation",NA,NA,NA,"100","[prior.duration]",NA,NA,TRUE,NA,2478
3248.01,"Mixe","regrowth stand regenerating via spontaneous natural regeneration 272","0.05",1,"NAC",9,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,2479
3248.02,"Mixe","regrowth stand regenerating via spontaneous natural regeneration 272","0.05",2,"NAC",9,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2479
3248.03,"Mixe","regrowth stand regenerating via spontaneous natural regeneration 272","0.05",3,"NAC",9,"Regrowth","Initiation of post-disturbance cohort (planted or natural)",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,2479
3249.01,"Mazateca","regrowth stand regenerating via spontaneous natural regeneration 3770","0.05",1,"NAC",9,"Disturbance","Shifting cultivation",NA,"NAC",NA,"100",NA,NA,NA,TRUE,NA,8709
3249.02,"Mazateca","regrowth stand regenerating via spontaneous natural regeneration 3770","0.05",2,"NAC",9,"Establishment","Establishment of oldest trees",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,8709
